sample,Hash,nReads
SK_Al_6_Jul_B_r5,6525faa9ad4efc0aef872d8ae5f4fcc548ba19de,8
SK_Al_6_Jul_B_r5,adb85b66631f842e5db4a68d8b681be3d2d03d65,6
SK_Al_6_Jul_B_r5,f48a232ec12214c6bddbcdd712951debaf177a7d,6
SK_Al_6_Jul_B_r5,c0183b55f51d4a32887ee03a1c6c6804ebacc189,5
SK_Al_6_Jul_B_r5,a423d0d6d56324305c497d8f833e7ad0a61cd665,5
SK_Al_6_Jul_B_r5,ca47e9e7ef8e05ce0c41b815b786e0997851b2c8,9
SK_Al_6_Jul_B_r5,428ef7f115a53022a45cc095aadbde31a24ad80a,194
SK_Al_6_Jul_B_r5,942125584f3e376d2725b8151c3f45569c541462,93
SK_Al_6_Jul_B_r5,c435d560a94aa9434806836d2189d0f697829c54,37
SK_Al_6_Jul_B_r5,9873f07673ab7d5e60a621970f31e25e7cec65a2,10
SK_Al_6_Jul_B_r5,0dcee77e7931b269c5fb1f72f594e67fd4ecbb84,6
SK_Al_6_Jul_B_r5,0689f8dd5cd76a6129f8bbd0b4b5c75423e7741c,5
SK_Al_6_Jul_C_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,450
SK_Al_6_Jul_C_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,19612
SK_Al_6_Jul_C_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,267
SK_Al_6_Jul_C_r5,bc6b1aeae602820e9af67763214c3b38c6d34f7c,11875
SK_Al_6_Jul_C_r5,3716ec47a8a97109791958586e9248bd6dbf10d2,1236
SK_Al_6_Jul_C_r5,b3b7552ad4cb087f2533f45f05c840503002203e,343
SK_Al_6_Jul_C_r5,a31d4e16bf8a39f654272a1186dba2dda26ab921,110
SK_Al_6_Jul_C_r5,c54bc989c316d1c02e3e8bf6e807f5a7d7541b60,8238
SK_Al_6_Jul_C_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,433
SK_Al_6_Jul_C_r5,5ea3e5f9f5b217b39bc303871d907b6536ed24fa,11205
SK_Al_6_Jul_C_r5,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,7390
SK_Al_6_Jul_C_r5,e99d1668c1d0134c149b205d148ef407abb3e995,78
SK_Al_6_Jul_C_r5,e294b257e9eaf219586d0deec990b0d66720bb9b,136
SK_Al_6_Jul_C_r5,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,4304
SK_Al_6_Jul_C_r5,9c1b08211a76599faa4a6763b8c564f85d586b36,1039
SK_Al_6_Jul_C_r5,43c50ccbfbcc8a542c69a481e4967592987f6133,993
SK_Al_6_Jul_C_r5,f1e30f6bee6f562594421f929f343cb2dacd2dee,2094
SK_Al_6_Jul_C_r5,d8ed22edb9b4c9c2eccdde41cecb635458209e93,756
SK_Al_6_Jul_C_r5,dfd790f9b862e6415cbc236cc53b855a976f1714,942
SK_Al_6_Jul_C_r5,ecedaa3a6ff7757ee381d2cfe14652819c9e843f,1109
SK_Al_6_Jul_C_r5,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,1059
SK_Al_6_Jul_C_r5,df7a1a1426dc2c6c721e3f3dab91e4bd375bea8b,861
SK_Al_6_Jul_C_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,77
SK_Al_6_Jul_C_r5,e6d54b5769c871de0324a5036c61f08f6ec4ae54,1061
SK_Al_6_Jul_C_r5,c77678ba55303523ebfb97073b6920fb80c7b9db,244
SK_Al_6_Jul_C_r5,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,690
SK_Al_6_Jul_C_r5,58f62c44424a119a1d0f5b707d97c27eb50427a0,126
SK_Al_6_Jul_C_r5,c5c110e01d3238ba797770f43ffac61582905881,283
SK_Al_6_Jul_C_r5,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,542
SK_Al_6_Jul_C_r5,5a875fe22da0397c88d64a330e977f8c64d6ab98,502
SK_Al_6_Jul_C_r5,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,424
SK_Al_6_Jul_C_r5,29a25f59c9ab313dba122a19685cb555355f2415,1153
SK_Al_6_Jul_C_r5,ecbcc3bd709776326a720729ad74c020c160aa3a,126
SK_Al_6_Jul_C_r5,d525996b1ef1fc40898a04f7e01fa150185967e8,206
SK_Al_6_Jul_C_r5,c83a5f3b726a6786746809a9eb59a56251e77fbc,199
SK_Al_6_Jul_C_r5,594149b6431cc346806a92f05275fbfaf2507959,28
SK_Al_6_Jul_C_r5,f25e5a2bcf228cabf78df6466d42e0a454dfb898,147
SK_Al_6_Jul_C_r5,1d0feeb28407e7cc72277f0486ab8cef519630d3,25
SK_Al_6_Jul_C_r5,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,22
SK_Al_6_Jul_C_r5,2d532a421852a0377dbc758ad6085672635fbccf,134
SK_Al_6_Jul_C_r5,54296bbebddfcc0f29b7a7a4c32d61271d864fc1,156
SK_Al_6_Jul_C_r5,a4289b6baaabb9e61beae114c433c65eceac82c0,14
SK_Al_6_Jul_C_r5,267c14223052f6ed4eb4679c52deaaf5db6ddf0f,453
SK_Al_6_Jul_C_r5,d2ccd63eb409e22afe370537feb8790906baeb51,247
SK_Al_6_Jul_C_r5,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,96
SK_Al_6_Jul_C_r5,0ce74050b15681edee10bddb3025bd8cb6702457,228
SK_Al_6_Jul_C_r5,237b10c5a4e852622e815af2fe3f7263bd1d59cb,56
SK_Al_6_Jul_C_r5,29a69200b82ebe89aa08a708c06f767acd778488,44
SK_Al_6_Jul_C_r5,1bc9a7231fa778e5ef24cf10a33bff87050f40ca,298
SK_Al_6_Jul_C_r5,1be582f4864bb68faa5cc5f7218171f26c3076b0,107
SK_Al_6_Jul_C_r5,3d1145ee1cd9deecea59a0bb48df511999e1eb98,22
SK_Al_6_Jul_C_r5,dcce8faf157b176b69823ebb318ef18783852292,244
SK_Al_6_Jul_C_r5,a3fd61e1a1e00f58cc76ede877bfe5c09131a318,108
SK_Al_6_Jul_C_r5,a70bab44796e190d5b81ce48ee3d7b579add02c0,41
SK_Al_6_Jul_C_r5,40854a33df3c8477f132f3b34d9ffb8e4d586f2e,7
SK_Al_6_Jul_C_r5,cccf695db35ac9caeedd9e09360089c98e2630c4,37
SK_Al_6_Jul_C_r5,ac878830e1a33175b38a3d22f827d9c49a1ef2c1,183
SK_Al_6_Jul_C_r5,d21137b6a1acb9f0513ec20b4fb777f3188c446c,35
SK_Al_6_Jul_C_r5,74bd536a982117e99a75e40240e0e3b1b1f81a5c,193
SK_Al_6_Jul_C_r5,b5323475428fda2b0801fbb94df030743a96d0d1,167
SK_Al_6_Jul_C_r5,2e6a8f624626f91cbaeaf8c9e99afbf40432004b,69
SK_Al_6_Jul_C_r5,0049e31d1f1a7dff27221956e97de26867d2b934,146
SK_Al_6_Jul_C_r5,67b2f44d90d95348a5dac8d855192046ace7bd0e,22
SK_Al_6_Jul_C_r5,9d7d00cafd683aba8b180cef2841b6d13879d622,12
SK_Al_6_Jul_C_r5,f793be05cf02f6e27bb5e49aa223982352b29749,35
SK_Al_6_Jul_C_r5,96ddb4a301930e1c051919b441ea809bb85dfc5f,20
SK_Al_6_Jul_C_r5,1e1df5e5777613003cb6684e1673a32d4242f8c7,17
SK_Al_6_Jul_C_r5,93b03c51933fb2ae623bf4eaad79f5004c09f7d6,45
SK_Al_6_Jul_C_r5,7b93a01bcc49cf03180ed0e7b4db577665ed53f0,11
SK_Al_6_Jul_C_r5,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,47
SK_Al_6_Jul_C_r5,682fc5616896593ec3f5728c85d74deb9ab1be8f,44
SK_Al_6_Jul_C_r5,e7301b91c98d569de3831971f5a27154b0771cf8,39
SK_Al_6_Jul_C_r5,5b23bdd74572badafd20d53d8f98fc2d6ae8d5ef,18
SK_Al_6_Jul_C_r5,b57949f2759ef72fe986ab28e641f624ddef6661,40
SK_Al_6_Jul_C_r5,40c40f927f45c57f06f65c2c4fee5c616397a5d3,11
SK_Al_6_Jul_C_r5,bc105e48f116b354ab194684a7ad352b3019284d,70
SK_Al_6_Jul_C_r5,113f020772fc8096edf034254a31d6d3354e8193,44
SK_Al_6_Jul_C_r5,baa7674925960be46ac2381a8d9d02cf788a1f0e,118
SK_Al_6_Jul_C_r5,ecd0c104bc20e5156f37544beeb7afebb92d5c45,17
SK_Al_6_Jul_C_r5,a117a05891e6bbd58527241edb3e7116d0f7219a,60
SK_Al_6_Jul_C_r5,179ce671ea3ef78931776bc68ca1ae15cba6c563,18
SK_Al_6_Jul_C_r5,7aac7e0c9ed379585a661a15a8e0653a6a118af1,79
SK_Al_6_Jul_C_r5,639e15fedb520667557d6e2ca6d2c4764a1c8bd5,9
SK_Al_6_Jul_C_r5,4842a78257c50a0cbcdd3d53648e3cb8640a6b9d,231
SK_Al_6_Jul_C_r5,c01fdeadcb2ca6309a8cbcf96f420d223cde2092,157
SK_Al_6_Jul_C_r5,7a05a831453adc7ee097706ab639113d357af244,16
SK_Al_6_Jul_C_r5,7fcae94711ce0905b3953c407293f25203dcbf8d,8
SK_Al_6_Jul_C_r5,18b2823103cc3d3b5a8e4e22a6b3c929ca6319c6,89
SK_Al_6_Jul_C_r5,4d31bb204ac9f233e154656cbc5e4aed81ff3cfd,26
SK_Al_6_Jul_C_r5,abfa2f8629f1097f7d526124529405ed8b538446,22
SK_Al_6_Jul_C_r5,96cc306f4d1cd8a05682dd81a9007d884d8e9ceb,99
SK_Al_6_Jul_C_r5,48b345dbad575ca43b286f87fc25b9cc88b1c431,84
SK_Al_6_Jul_C_r5,740e3b9afa4a3eb6c15c39a3c3bb86145468e559,29
SK_Al_6_Jul_C_r5,07a110afb7647c30ec26cc3ab41f1d8e3d3d9f65,220
SK_Al_6_Jul_C_r5,c7792d263700ed3d22a61d661139e90be19fa553,25
SK_Al_6_Jul_C_r5,52e0d276ad0eb28bec8018d517404757fd8d492b,90
SK_Al_6_Jul_C_r5,498252ae5b63979c46a4844f62dd6f2250b6a9c3,122
SK_Al_6_Jul_C_r5,2a7847b9f5702d6aad1aa8235820aef168a620b8,20
SK_Al_6_Jul_C_r5,2deded3c97220d819b71f29435c9deb4e75f32bc,7
SK_Al_6_Jul_C_r5,cd2d39482cb9657fbecf19944c15ae7c52eb1707,19
SK_Al_6_Jul_C_r5,030cdede52d1bc407379cf53eb7a3b4a8322a616,2
SK_Al_6_Jul_C_r5,e0bc6d770755b84c9361f0131056a3d59a59fa82,9
SK_Al_6_Jul_C_r5,272070fc59b209fed9db15669b0a43068660c037,2
SK_Al_6_Jul_C_r5,3c45299a26adefdde79ef1d989f3500b73f5cce8,31
SK_Al_6_Jul_C_r5,eb2836b7bee247fb8e3fade0b8122212ab61a1da,31
SK_Al_6_Jul_C_r5,399e826c37c22bfe78da60dde174c9c1e0f98fe9,3
SK_Al_6_Jul_C_r5,64b35b885730ea3baf7caf8eab9d7d759dee50c7,5
SK_Al_6_Jul_C_r5,9d76ef1e33e84afb3d8cd463294d5fc88a97c3df,113
SK_Al_6_Jul_C_r5,56fcfe6a3a6c3701885fc2e8a60a17cf22565db0,52
SK_Al_6_Jul_C_r5,45c863b5f51cbdb7e78c2c898607f2e68ebddf9f,5
SK_Al_6_Jul_C_r5,e88c06e3365bb27e3423669bc983a924249c347e,69
SK_Al_6_Jul_C_r5,2f834eb3aa519e1d848fa706f169715be068aa94,38
SK_Al_6_Jul_C_r5,18f7e9ae7fd1a8fad2d8335e15bb4ecbafcf9932,6
SK_Al_6_Jul_C_r5,b225bfcea8b5202dd0df2f78d413de25b8be5d77,2
SK_Al_6_Jul_C_r5,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,46
SK_Al_6_Jul_C_r5,1f82276937907e5c137388f319f6be489d902eff,8
SK_Al_6_Jul_C_r5,4a5d7e25995fbe68f323f32aafa8fcd73e38a919,47
SK_Al_6_Jul_C_r5,084a6c2a5f62dff21d00f4901cc784880cea309b,9
SK_Al_6_Jul_C_r5,f7236e02d01a51f23a835421b6ef384f5a646d71,34
SK_Al_6_Jul_C_r5,52fd3d3f53a232501dc56799a769e6e5c6c5a609,37
SK_Al_6_Jul_C_r5,2e89e4135b5909e539070f79c5166ecca168744e,60
SK_Al_6_Jul_C_r5,ea04995490980f55ece173074d43109100c4392b,46
SK_Al_6_Jul_C_r5,4e5e4f17139bd49db80c6656355e6b5e3106b369,50
SK_Al_6_Jul_C_r5,45289da8725aeef37dacb8298820970512191e57,3
SK_Al_6_Jul_C_r5,161b1e4b589efe004947f5d68f61f5ae0cc4dd75,5
SK_Al_6_Jul_C_r5,b5e8307bd30a78de6fc837fc65136bf363007923,20
SK_Al_6_Jul_C_r5,46bbdef7be772074184ed64fc3ab14c6761a93c2,5
SK_Al_6_Jul_C_r5,fccc391ca36cf3ed247bed4da43fb7cf4086dbb2,34
SK_Al_6_Jul_C_r5,ea34eb13943fe77fd63f3c2487797ede41b143fa,32
SK_Al_6_Jul_C_r5,60b75e5357c65a3ee9e9f91593d1ac6dee39b1d4,6
SK_Al_6_Jul_C_r5,761e738682d46f2e07f7f60864216d8494cf44e8,7
SK_Al_6_Jul_C_r5,0f1dba34e5e2392e0bd24dddc3edbc53f3c6b2dd,12
SK_Al_6_Jul_C_r5,227d2e909d226c3d3e2abdb2df813f660381de13,20
SK_Al_6_Jul_C_r5,642e3626f26ab6e58f4d2c86f5a863230cb500ee,8
SK_Al_6_Jul_C_r5,62287633feff8a0678c9055824e97027c8070376,18
SK_Al_6_Jul_C_r5,bd86a426693590d2b2e12460d5cd2021127eeab1,11
SK_Al_6_Jul_C_r5,87bc6ab8b3fcbe6a0ecbe299209ccca7ff84d971,21
SK_Al_6_Jul_C_r5,948c65979f2efe4fc13c3c5ca66a91c8c06404ab,10
SK_Al_6_Jul_C_r5,d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,10
SK_Al_6_Jul_C_r5,03931cd9a613ce9f9700284183d7cd4e8deee594,3
SK_Al_6_Jul_C_r5,cac2df059bb226912fe37c2c05741bf12b758861,6
SK_Al_6_Jul_C_r5,f8959c3deddbe98c703e51babdb49ca6d138b34a,10
SK_Al_6_Jul_C_r5,2772b6657d951508bceebec716680e95d8af0202,3
SK_Al_6_Jul_C_r5,ca8f8b695530cf66706a922288a136c688ec2dd1,2
SK_Al_6_Jul_C_r5,b4ede74b127aa7be1181abdfdfff859edca802bd,2
SK_Al_6_Jul_C_r5,4e78655338655894401bf7eb1efee55c1451314d,10
SK_Al_6_Jul_C_r5,9732f5ee2982098b778729e3d572a693f5baa36a,7
SK_Al_6_Jul_C_r5,850e456a0b525813db6ccb600444d30daa569cad,2
SK_Al_6_Jul_C_r5,8920f801286d36d9407684ea0928a8aa591723dd,2
SK_Al_10_Aug_A_r5,a31d4e16bf8a39f654272a1186dba2dda26ab921,9208
SK_Al_10_Aug_A_r5,52a3ead0281795007b0fea2cfcf0e92bb722c71b,3148
SK_Al_10_Aug_A_r5,e99d1668c1d0134c149b205d148ef407abb3e995,4974
SK_Al_10_Aug_A_r5,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,6339
SK_Al_10_Aug_A_r5,bccac54ad7babc9191848eab06023ee35501cc72,1118
SK_Al_10_Aug_A_r5,9c1b08211a76599faa4a6763b8c564f85d586b36,1133
SK_Al_10_Aug_A_r5,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,3706
SK_Al_10_Aug_A_r5,7f884b9443cad026642502a6ff6579aecd04a0c3,2435
SK_Al_10_Aug_A_r5,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,250
SK_Al_10_Aug_A_r5,b8fa6b69798c0a1b93eefe0efd297cca3a7ece98,139
SK_Al_10_Aug_A_r5,58f62c44424a119a1d0f5b707d97c27eb50427a0,1012
SK_Al_10_Aug_A_r5,549199d522ce270210342dcbd4392967200c42b6,4444
SK_Al_10_Aug_A_r5,329090d077f862ed845b9dd5a7de2905464cd903,425
SK_Al_10_Aug_A_r5,22985bb95973ab18e11d0db025661c7fd0a6e8c8,4000
SK_Al_10_Aug_A_r5,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,7
SK_Al_10_Aug_A_r5,9ba84255da188b331a6f528376f6ea80a426b346,893
SK_Al_10_Aug_A_r5,ee8e68641ac8ab35b03b53f4e2e094931d309cbf,226
SK_Al_10_Aug_A_r5,ecbcc3bd709776326a720729ad74c020c160aa3a,26
SK_Al_10_Aug_A_r5,8b2125290c6397c625d31dd8645f8881bf808c50,1370
SK_Al_10_Aug_A_r5,94c588e6ab1073697228d4dab6b89329263a56f8,226
SK_Al_10_Aug_A_r5,81bf045e02b4d4c97c5c4b1a8b4891976f712696,290
SK_Al_10_Aug_A_r5,caea015f61b3a0098eea07cf7d5db37387d6ac8c,510
SK_Al_10_Aug_A_r5,87d36b743aa038ef851a63d5a6c337fadcdc8b8f,27
SK_Al_10_Aug_A_r5,0171de41cb6246458daf52a0f486bb3f19d37e14,1402
SK_Al_10_Aug_A_r5,f480326f0c6c82489d3b525d63ed3f6d1313807f,389
SK_Al_10_Aug_A_r5,d21137b6a1acb9f0513ec20b4fb777f3188c446c,53
SK_Al_10_Aug_A_r5,64b81e9dec0da4bc1f584824bad979734f5782b6,9
SK_Al_10_Aug_A_r5,cfc40f42fbf8318a87bcf2148375fc348c569b86,1045
SK_Al_10_Aug_A_r5,3bd102092cf271a7c30088a5026020b63286429c,17
SK_Al_10_Aug_A_r5,5b23bdd74572badafd20d53d8f98fc2d6ae8d5ef,13
SK_Al_10_Aug_A_r5,df0af3b612213435ad09bcd28dddffd57a57bf89,101
SK_Al_10_Aug_A_r5,9b57a70bf2e996163a88f183ce06b1dc651660b5,313
SK_Al_10_Aug_A_r5,3752cd720858fcec76c87fdb1371b6e6a49e777b,292
SK_Al_10_Aug_A_r5,eaa1e2be59eb15f9a20198da9a979f4f2e07b263,288
SK_Al_10_Aug_A_r5,9e9cc74af72f1c0d76e733cea7eb4b45464b74b1,29
SK_Al_10_Aug_A_r5,864ce2e80c32516de7e2c63bc515d53ace5a2163,18
SK_Al_10_Aug_A_r5,f73ce7ed37c529c0d62c4c0abaf1d6527009d65e,146
SK_Al_10_Aug_A_r5,703a8e5758f4efa2dff994ce6c5c3406fe437d02,122
SK_Al_10_Aug_A_r5,1224da688c3d6f0161bb02af5104f978c7e6348c,105
SK_Al_10_Aug_A_r5,28610b56c1681c4e7f61218665f6ce520da48605,17
SK_Al_10_Aug_A_r5,7443a0f0e356f8693ef1deb1e95affc29b7c5b39,179
SK_Al_10_Aug_A_r5,96ca8522df1f1f4e2fd960c5b3c641f6b20ff55d,82
SK_Al_10_Aug_A_r5,c6d01b32f076576412544ba3d3757cd6c25dd0f0,25
SK_Al_10_Aug_A_r5,daac0b236341100586c2bfbfa33fcd108e29f6ee,32
SK_Al_10_Aug_A_r5,6d05e32297333056bd6deff944f9199b1a8110ff,75
SK_Al_10_Aug_A_r5,8e4795ff67b7580e28e973be728715e4c2aa5fd9,106
SK_Al_10_Aug_A_r5,cad46dcf16c9baa87d49e620d6f5990d837bbb04,121
SK_Al_10_Aug_A_r5,f53f80941f20c4b75896919ccea873f60676e979,73
SK_Al_10_Aug_A_r5,a6186eee5a6e47b68b76799d8de0565687833e61,72
SK_Al_10_Aug_A_r5,e1016f5ab99f1a5be6da0ffcae69656616c6d909,57
SK_Al_10_Aug_A_r5,b5e8307bd30a78de6fc837fc65136bf363007923,4
SK_Al_10_Aug_A_r5,eacbdd48ee908eb92a0c864e2d7419177f0a29a2,5
SK_Al_10_Aug_A_r5,af173684c45c00bedbb6cfdac084494050c4b315,16
SK_Al_10_Aug_A_r5,433da49a7419ca7c93e7eca99bbde44a3c8f2b8e,12
SK_Al_10_Aug_A_r5,6134c5f86466280f39471f4bc9bd0360eb678e35,11
SK_Al_10_Aug_A_r5,6099ddfb6cfe1b684023c3d13de09de4642cb9bf,20
SK_Al_10_Aug_A_r5,423b5c00e533ffaff12e4b8c2d7d4c93a85893d1,7
SK_Al_10_Aug_A_r5,e9d160ccf2d578fb968150f6d1bf6152effb9d9d,5
SK_Al_10_Aug_A_r5,3802238d548f431cd322326be9aaeee02a26f604,3
SK_Al_10_Aug_A_r5,9089e625ef74c8108db9e8067ad06b91b9e59bbd,2
SK_Al_10_Aug_B_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,6
SK_Al_10_Aug_B_r5,bc6b1aeae602820e9af67763214c3b38c6d34f7c,6
SK_Al_10_Aug_B_r5,a31d4e16bf8a39f654272a1186dba2dda26ab921,8369
SK_Al_10_Aug_B_r5,52a3ead0281795007b0fea2cfcf0e92bb722c71b,1810
SK_Al_10_Aug_B_r5,e99d1668c1d0134c149b205d148ef407abb3e995,5567
SK_Al_10_Aug_B_r5,bccac54ad7babc9191848eab06023ee35501cc72,2363
SK_Al_10_Aug_B_r5,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,12613
SK_Al_10_Aug_B_r5,9c09a763d6c811768737dd27009813b61564de01,1490
SK_Al_10_Aug_B_r5,7f884b9443cad026642502a6ff6579aecd04a0c3,2768
SK_Al_10_Aug_B_r5,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,999
SK_Al_10_Aug_B_r5,549199d522ce270210342dcbd4392967200c42b6,5
SK_Al_10_Aug_B_r5,a0b92f52b88ef73b1dadcec68f9194104b5fae9f,9459
SK_Al_10_Aug_B_r5,329090d077f862ed845b9dd5a7de2905464cd903,275
SK_Al_10_Aug_B_r5,d1c901af2d5e3330ac742321c040e2b029ea241b,8798
SK_Al_10_Aug_B_r5,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,40
SK_Al_10_Aug_B_r5,94226c24e7e007ecc8810dbf0f907b3491a1621d,5949
SK_Al_10_Aug_B_r5,c105395368c8a4b90887e97c3820ed018b75feea,8028
SK_Al_10_Aug_B_r5,ee8e68641ac8ab35b03b53f4e2e094931d309cbf,328
SK_Al_10_Aug_B_r5,ecbcc3bd709776326a720729ad74c020c160aa3a,40
SK_Al_10_Aug_B_r5,bdbe960e4273c14243ea32eebc40ba40fa6a2824,3655
SK_Al_10_Aug_B_r5,4fbc750299eba86fad0eb3b2f38b507c809563d2,4885
SK_Al_10_Aug_B_r5,2a3bf6ef5a004a1599606d9e3a9c4485e5817b0a,587
SK_Al_10_Aug_B_r5,be0d8d82b061b00696fbd9b95ef857ecd69eba89,38
SK_Al_10_Aug_B_r5,6f5e84ae1a3fb384a30e35ac80269ef1cdabbdb9,34
SK_Al_10_Aug_B_r5,9c1cdf8722e5bf0363455883de8d1760619a5172,1415
SK_Al_10_Aug_B_r5,41548de7285bdb4aacf17e92f4cb9711d56c642a,1275
SK_Al_10_Aug_B_r5,cccf695db35ac9caeedd9e09360089c98e2630c4,723
SK_Al_10_Aug_B_r5,a2ff1100fbeeef72396a45de25f567e5c026fc24,1096
SK_Al_10_Aug_B_r5,41abd0aa3831a53f824375076298b2bebf67d486,138
SK_Al_10_Aug_B_r5,74aa0929876515f51b4ec8c839ff27325adeaa40,432
SK_Al_10_Aug_B_r5,33df9256523100563f1e3439794c45d005f9a792,798
SK_Al_10_Aug_B_r5,3bd102092cf271a7c30088a5026020b63286429c,76
SK_Al_10_Aug_B_r5,5b23bdd74572badafd20d53d8f98fc2d6ae8d5ef,14
SK_Al_10_Aug_B_r5,e534b04965a46c309a76272315b38d8e1ac58268,633
SK_Al_10_Aug_B_r5,8e5a4b00102a5edb34faae3d70933b035f610682,92
SK_Al_10_Aug_B_r5,2fb9795ba74d065c72eda4ebe8e3ecca883cac48,381
SK_Al_10_Aug_B_r5,8e743aaae195b1e91837fdd43fe17b8dd7466187,496
SK_Al_10_Aug_B_r5,88cc14e7740c24c471ef36a6a6602e089993bea1,490
SK_Al_10_Aug_B_r5,f3d81f1d9ac55fdda1857afaef3c525d343945e0,323
SK_Al_10_Aug_B_r5,80cfcba7dedd2fe226c0d90026423546137542dd,274
SK_Al_10_Aug_B_r5,3fa81bc20127ebaabad64327cf8700370efa2bcf,16
SK_Al_10_Aug_B_r5,9e9cc74af72f1c0d76e733cea7eb4b45464b74b1,56
SK_Al_10_Aug_B_r5,864ce2e80c32516de7e2c63bc515d53ace5a2163,73
SK_Al_10_Aug_B_r5,77105dee40f922e485815bb67f627ec226bae7df,3
SK_Al_10_Aug_B_r5,90987e99ed73e562ede0818018ccce217a7b68aa,144
SK_Al_10_Aug_B_r5,61af3196034a96fd914ccb05bc47c657b3adb00a,141
SK_Al_10_Aug_B_r5,3121ac382ae9758c85992bb5a794b17d04388cb3,175
SK_Al_10_Aug_B_r5,e7fd026a3837b92a9009a1d24adaca4980e23798,200
SK_Al_10_Aug_B_r5,e317749bb807b356fc42903d15121df5ad3788fc,180
SK_Al_10_Aug_B_r5,a2f3a5a06e3ed255f7a91ee4c26a4f18bc1bcfb5,121
SK_Al_10_Aug_B_r5,b49ca82c81deb8d8fa72beaa29da8ba7f39c625d,114
SK_Al_10_Aug_B_r5,917c93eee473f34eb91c98dc3ca582bbffd0131b,112
SK_Al_10_Aug_B_r5,d90f29830aaee0e99b4f186948b05f1f512b6626,15
SK_Al_10_Aug_B_r5,5e1756d0ed4b0f96e4831db9ddd1b44cbe4d6e96,44
SK_Al_10_Aug_B_r5,ac1ace937a8981ab7c35e9d23b49d59df6821010,85
SK_Al_10_Aug_B_r5,bf664f61e5da64dbb069b2c03079d87bb3d36f60,110
SK_Al_10_Aug_B_r5,c6d01b32f076576412544ba3d3757cd6c25dd0f0,60
SK_Al_10_Aug_B_r5,c20a615cf0d68eb845fe5ecf7e701ae64b0be194,136
SK_Al_10_Aug_B_r5,f1cda37a259ee23949a8dfc99fdd93b8d5f59d31,94
SK_Al_10_Aug_B_r5,bc27a5be58e028b683f8d6dd79fc66cd72a2cc4f,82
SK_Al_10_Aug_B_r5,d1fb60b7c00a5ff8b593a30e528a0dee0ceafcee,91
SK_Al_10_Aug_B_r5,707c44f319e0ec44829b1169fdf604a3b70e7eec,73
SK_Al_10_Aug_B_r5,3191bb29803583074f1afecdd27a7bb3c5637b24,9
SK_Al_10_Aug_B_r5,6ae0d536cb3b150f90c452ab1bcf4c5abd13b51b,51
SK_Al_10_Aug_B_r5,b467812fb92dbbcfd8fc47775f885d1ef02d920a,58
SK_Al_10_Aug_B_r5,7a86e7a0d6bb5b8dbd3e4c4668851b15444c4b67,6
SK_Al_10_Aug_B_r5,6767701a30bf37752416b3fc6934fb0ff0fea631,13
SK_Al_10_Aug_B_r5,442338a8247637a3212496bc91cad916ee5b38c9,29
SK_Al_10_Aug_B_r5,30f79b908343597b9a3db295cbb5c94f1c1baf2e,41
SK_Al_10_Aug_B_r5,7f28317ef6ae66d91e66359ed0e385b7bbb74f63,19
SK_Al_10_Aug_B_r5,31fc25e2ef975f6614406674d65b902d5f522145,24
SK_Al_10_Aug_B_r5,605e6f403953ae27771febb00da73a64e818d51b,24
SK_Al_10_Aug_B_r5,79106972b97bda3f74c968b5e8ed794fbd473e4a,24
SK_Al_10_Aug_B_r5,c86ab8f0d5b0d4878c901f850e279b6ec0a59c2e,16
SK_Al_10_Aug_B_r5,0fffdab984994b86cca78f5144218e9c637d3f07,24
SK_Al_10_Aug_B_r5,d2e0f668a4b18c9759a6b54ab494424ad68c0e1f,27
SK_Al_10_Aug_B_r5,a2acd8e2842f7933a36b5353ee2135da0ad24dc5,19
SK_Al_10_Aug_B_r5,5b9ab84b893ec5dcc9f83428b57c169ee49346c1,17
SK_Al_10_Aug_B_r5,7db6551093a1ab6db4126b274340e56e5deb0ae0,10
SK_Al_10_Aug_B_r5,f28c8701491fae8d672bffbb29ad701b4ab8045f,8
SK_Al_10_Aug_B_r5,815eb4332e737dfa60299da624db4cfec48bcf5e,6
